J-Date,Date,Adj Close,Ticker,Ticker(4)
1382-09-11,2003-12-02,6256,سصفها,SEFH
1382-09-12,2003-12-03,6270,سصفها,SEFH
1382-09-15,2003-12-06,6583,سصفها,SEFH
1382-09-16,2003-12-07,6583,سصفها,SEFH
1382-09-17,2003-12-08,6912,سصفها,SEFH
1382-09-18,2003-12-09,7258,سصفها,SEFH
1382-09-19,2003-12-10,6995,سصفها,SEFH
1382-09-22,2003-12-13,6887,سصفها,SEFH
1382-09-23,2003-12-14,7040,سصفها,SEFH
1382-09-24,2003-12-15,7040,سصفها,SEFH
1382-09-25,2003-12-16,7039,سصفها,SEFH
1382-09-26,2003-12-17,6856,سصفها,SEFH
1382-09-30,2003-12-21,6875,سصفها,SEFH
1382-10-02,2003-12-23,6849,سصفها,SEFH
1382-10-03,2003-12-24,6810,سصفها,SEFH
1382-10-06,2003-12-27,6826,سصفها,SEFH
1382-10-07,2003-12-28,6827,سصفها,SEFH
1382-10-08,2003-12-29,6766,سصفها,SEFH
1382-10-09,2003-12-30,6700,سصفها,SEFH
1382-10-10,2003-12-31,6662,سصفها,SEFH
1382-10-13,2004-01-03,6680,سصفها,SEFH
1382-10-14,2004-01-04,6698,سصفها,SEFH
1382-10-15,2004-01-05,6705,سصفها,SEFH
1382-10-16,2004-01-06,6952,سصفها,SEFH
1382-10-17,2004-01-07,6967,سصفها,SEFH
1382-10-20,2004-01-10,7052,سصفها,SEFH
1382-10-21,2004-01-11,7052,سصفها,SEFH
1382-10-22,2004-01-12,7052,سصفها,SEFH
1382-10-23,2004-01-13,7039,سصفها,SEFH
1382-10-24,2004-01-14,7036,سصفها,SEFH
1382-10-27,2004-01-17,7034,سصفها,SEFH
1382-10-28,2004-01-18,7034,سصفها,SEFH
1382-10-29,2004-01-19,7022,سصفها,SEFH
1382-10-30,2004-01-20,7005,سصفها,SEFH
1382-11-01,2004-01-21,7001,سصفها,SEFH
1382-11-04,2004-01-24,6998,سصفها,SEFH
1382-11-05,2004-01-25,6989,سصفها,SEFH
1382-11-06,2004-01-26,6989,سصفها,SEFH
1382-11-07,2004-01-27,6989,سصفها,SEFH
1382-11-08,2004-01-28,6989,سصفها,SEFH
1382-11-11,2004-01-31,7000,سصفها,SEFH
1382-11-12,2004-02-01,6987,سصفها,SEFH
1382-11-14,2004-02-03,6986,سصفها,SEFH
1382-11-15,2004-02-04,6986,سصفها,SEFH
1382-11-18,2004-02-07,6982,سصفها,SEFH
1382-11-19,2004-02-08,6982,سصفها,SEFH
1382-11-20,2004-02-09,6978,سصفها,SEFH
1382-11-26,2004-02-15,6958,سصفها,SEFH
1382-11-27,2004-02-16,6924,سصفها,SEFH
1382-11-28,2004-02-17,6903,سصفها,SEFH
1382-11-29,2004-02-18,6906,سصفها,SEFH
1382-12-02,2004-02-21,6908,سصفها,SEFH
1382-12-03,2004-02-22,6909,سصفها,SEFH
1382-12-04,2004-02-23,6909,سصفها,SEFH
1382-12-05,2004-02-24,6933,سصفها,SEFH
1382-12-06,2004-02-25,6940,سصفها,SEFH
1382-12-13,2004-03-03,6942,سصفها,SEFH
1382-12-16,2004-03-06,6929,سصفها,SEFH
1382-12-17,2004-03-07,6929,سصفها,SEFH
1382-12-18,2004-03-08,6958,سصفها,SEFH
