"","","","Loss","VaRGld","VaRNor"
"33","1400-12-17","3/8/2022","0.473041150901032","2.23859632021781","2.06168083800135"
"34","1400-12-18","3/9/2022","-0.874095489540316","2.23662188547663","2.05774304736098"
"35","1400-12-21","3/12/2022","1.14649847461354","2.22469511797684","2.05631723569559"
"36","1400-12-22","3/13/2022","-0.183119724273517","2.12277283751567","2.00283259451844"
"37","1400-12-23","3/14/2022","0.0449037896119719","2.13030020529597","1.97242549703907"
"38","1400-12-24","3/15/2022","-0.183106331732219","2.12296132173921","1.9425045083229"
"39","1400-12-25","3/16/2022","-0.581231946155114","2.12441808635016","1.94028182818006"
"40","1400-12-28","3/19/2022","-1.63940981024968","2.11660093849407","1.93806634244812"
"41","1401-01-06","3/26/2022","-1.71204025023481","2.12280077075423","1.94478257900101"
"42","1401-01-07","3/27/2022","-0.913107240105582","2.10654782311052","1.9357007874269"
"43","1401-01-08","3/28/2022","-1.06539369158103","2.06032292273834","1.88600057472267"
"44","1401-01-09","3/29/2022","0.310805278569148","2.04732079495988","1.846980987028"
"45","1401-01-10","3/30/2022","-1.25474355846258","2.07196822606705","1.85096870518178"
"46","1401-01-14","4/3/2022","-2.06609760276564","2.0647600828804","1.85304522577005"
"47","1401-01-15","4/4/2022","-0.465201212191246","1.83540155205487","1.83605550445935"
"48","1401-01-16","4/5/2022","-0.178100033864048","1.73681160864792","1.75721333636005"
"49","1401-01-17","4/6/2022","0.521849969554644","1.72859018955159","1.7548967784857"
"50","1401-01-20","4/9/2022","0.342646030830984","1.72494098708616","1.76545472418258"
"51","1401-01-21","4/10/2022","-1.0460987206816","1.67711559200352","1.76775993389533"
"52","1401-01-22","4/11/2022","-0.364300854620403","1.93537186379372","1.72995990099855"
"53","1401-01-23","4/12/2022","2.28797349123671","1.71985741494839","1.71702600901932"
"54","1401-01-24","4/13/2022","-0.558757564879286","1.97740889981704","1.78054705246503"
"55","1401-01-27","4/16/2022","-0.925163680676278","1.9769593124007","1.78011478581488"
"56","1401-01-28","4/17/2022","-0.503877875420322","1.97715207678727","1.78061227685016"
"57","1401-01-29","4/18/2022","-1.79950364260133","1.7772902202579","1.75536836979242"
"58","1401-01-30","4/19/2022","-0.747153932675815","1.78495814470147","1.76290591061028"
"59","1401-01-31","4/20/2022","0.0586118902260679","1.73567721290041","1.71556455592988"
"60","1401-02-04","4/24/2022","0.497426442261251","1.7290353520358","1.70823830798607"
"61","1401-02-05","4/25/2022","-0.16824237212365","1.73335638235008","1.7167887931104"
"62","1401-02-06","4/26/2022","-1.03091964787083","1.9062959444308","1.66591221776506"
"63","1401-02-07","4/27/2022","0.0949252138632062","1.90441986704788","1.66488497718645"
"64","1401-02-10","4/30/2022","-0.066763854870544","1.90634817641745","1.665971147782"
"65","1401-02-11","5/1/2022","-0.0677498571013402","1.89921138180662","1.66305482328006"
"66","1401-02-12","5/2/2022","-0.409166240820369","1.65162257026704","1.65004700126796"
"67","1401-02-17","5/7/2022","-0.919459946120327","1.82092532426025","1.59468722816878"
"68","1401-02-18","5/8/2022","-0.593778215695373","1.5915647512947","1.591768799349"
"69","1401-02-19","5/9/2022","0.836862951610584","1.64471572813087","1.58357394516991"
"70","1401-02-20","5/10/2022","0.0369200212309906","1.65460119682191","1.59089789915337"
"71","1401-02-21","5/11/2022","-1.60561195184723","1.56748795716517","1.5643679432332"
"72","1401-02-24","5/14/2022","-0.888483218822067","1.61992948596763","1.55934868066732"
"73","1401-02-25","5/15/2022","0.344679913980706","1.62118617686191","1.55926246381746"
"74","1401-02-26","5/16/2022","-0.685555620061606","1.79477833329658","1.56351069164157"
"75","1401-02-27","5/17/2022","-1.39344076792014","1.61813636079861","1.55417201458485"
"76","1401-02-28","5/18/2022","0.690199122190549","1.78760568905456","1.55689000842995"
"77","1401-02-31","5/21/2022","0.963321871049949","1.79953117664694","1.56340753025563"
"78","1401-03-01","5/22/2022","-0.160409437650877","1.77215872483382","1.53649109079335"
"79","1401-03-02","5/23/2022","1.59344867932134","1.70750457957081","1.4818169188149"
"80","1401-03-03","5/24/2022","0.0977609506701782","1.74815586564645","1.51731053462287"
"81","1401-03-04","5/25/2022","-0.563976000784905","1.75152301891059","1.51984374017149"
"82","1401-03-07","5/28/2022","0.711099419565819","1.7503705806994","1.52008888659626"
"83","1401-03-08","5/29/2022","1.25313749272795","1.74013603209999","1.51077256236216"
"84","1401-03-09","5/30/2022","-0.216393881039245","1.7767957160217","1.54305782471785"
"85","1401-03-10","5/31/2022","-0.346145917791318","1.78765167055598","1.5434494614889"
"86","1401-03-11","6/1/2022","0.0474018298746159","1.72840839820324","1.50292726143548"
"87","1401-03-16","6/6/2022","1.81074152184575","1.55600592094533","1.49522879695063"
"88","1401-03-17","6/7/2022","-0.0711424143375439","1.60760730075091","1.54081482039619"
"89","1401-03-18","6/8/2022","-0.323551489656815","1.60339022066052","1.54176377097965"
"90","1401-03-21","6/11/2022","0.132225886637194","1.60077763372067","1.53877437858138"
"91","1401-03-22","6/12/2022","-0.924221105547751","1.59969187890166","1.5380508464052"
"92","1401-03-23","6/13/2022","-2.51689246062483","1.55917439499992","1.50542102161191"
"93","1401-03-24","6/14/2022","-0.166593028760786","1.58891075626356","1.52786541164306"
"94","1401-03-25","6/15/2022","0.620146148214928","1.58274171626745","1.52324385466946"
"95","1401-03-28","6/18/2022","1.06653410616371","1.57211546136404","1.51484658134341"
"96","1401-03-29","6/19/2022","0.11478807844636","1.60054250297704","1.53652299237898"
"97","1401-03-30","6/20/2022","-0.0830399508782165","1.60183425541009","1.53739484669839"
"98","1401-03-31","6/21/2022","0.493379524139037","1.54353907239454","1.4853748545945"
"99","1401-04-01","6/22/2022","0.406004268516647","1.54821752697778","1.48883278807857"
"100","1401-04-04","6/25/2022","0.855287451014064","1.5584535647143","1.49650982547451"
"101","1401-04-05","6/26/2022","1.25725968799379","1.57893183463558","1.5120019710072"
"102","1401-04-06","6/27/2022","-0.181366596804011","1.59144374885623","1.52281916860481"
"103","1401-04-07","6/28/2022","-0.687039332821371","1.56713300309111","1.50416759672065"
"104","1401-04-08","6/29/2022","0.0474877409317287","1.55801472478576","1.49504566126217"
"105","1401-04-11","7/2/2022","0.80147744727892","1.43175848069911","1.42152666146297"
"106","1401-04-12","7/3/2022","-0.0901479021054641","1.6567505693497","1.43933876583345"
"107","1401-04-13","7/4/2022","-0.277103291684533","1.65767410945195","1.44030268150631"
"108","1401-04-14","7/5/2022","-0.259668694282489","1.60355887281716","1.37977927879322"
"109","1401-04-15","7/6/2022","0.562217905208406","1.3022419176559","1.32853389830128"
"110","1401-04-18","7/9/2022","0.272638701907013","1.2137158878172","1.26775381201943"
"111","1401-04-20","7/11/2022","0.731047870496582","1.21020081105315","1.26753490110183"
"112","1401-04-21","7/12/2022","0.273505307005983","1.22391921802611","1.26055874746173"
"113","1401-04-22","7/13/2022","-0.438333334829721","1.2226585800158","1.25166150959741"
"114","1401-04-25","7/16/2022","0.673420268150693","1.21990326314643","1.25191060087433"
"115","1401-04-26","7/17/2022","0.692823305211654","1.22860569284787","1.26801402506561"
"116","1401-04-28","7/19/2022","0.0639324768529903","1.2404176807569","1.28070112356086"
"117","1401-04-29","7/20/2022","-0.204373635489752","1.23903168282977","1.28384937327402"
"118","1401-05-01","7/23/2022","-0.108705209830084","1.17081478420465","1.2326969796944"
"119","1401-05-02","7/24/2022","0.663253780658302","1.16228455090774","1.22082914684347"
"120","1401-05-03","7/25/2022","1.67693430449489","1.16984027970041","1.23688697885427"
"121","1401-05-04","7/26/2022","0.067299888580763","1.23414035545385","1.28587093597893"
"122","1401-05-05","7/27/2022","-0.365295752307659","1.23407548936705","1.28660928981097"
"123","1401-05-08","7/30/2022","0.198109459272011","1.22720694980913","1.2724155019648"
"124","1401-05-09","7/31/2022","1.21205860942553","1.22408107009885","1.27877500627415"
"125","1401-05-10","8/1/2022","-0.288232579003633","1.26018804115353","1.30576686988875"
"126","1401-05-11","8/2/2022","-0.169049418508394","1.26198720089655","1.30302217831119"
"127","1401-05-12","8/3/2022","-0.511952473929611","1.25367107337436","1.29059632020197"
"128","1401-05-15","8/6/2022","-0.801159154481468","1.25315126868854","1.29068615386766"
"129","1401-05-18","8/9/2022","-0.208165606514399","1.25757506797274","1.28968733489821"
"130","1401-05-19","8/10/2022","0.239787201282837","1.25707989276723","1.29011798200156"
"131","1401-05-22","8/13/2022","-1.27840423183549","1.25401653223287","1.28682139766453"
"132","1401-05-23","8/14/2022","0.23523649354118","1.25869051470704","1.28274279272259"
"133","1401-05-24","8/15/2022","-0.00301296281151053","1.25938312519581","1.28816880679599"
"134","1401-05-25","8/16/2022","0.287151441451883","1.25941561168829","1.2874062730366"
"135","1401-05-26","8/17/2022","0.556288969497309","1.25473020615289","1.2904101365299"
"136","1401-05-29","8/20/2022","0.870865551265965","1.25755054893403","1.28948896301623"
"137","1401-05-30","8/21/2022","0.621350988133607","1.27000196268174","1.30112555016566"
"138","1401-05-31","8/22/2022","0.379478059363692","1.27356222267142","1.30429632830111"
"139","1401-06-01","8/23/2022","-0.489243135122308","1.27004656472232","1.31181085558629"
"140","1401-06-02","8/24/2022","-0.758268651932248","1.24276327984457","1.28376840882958"
"141","1401-06-05","8/27/2022","-0.53051237608468","1.2473423557686","1.28269207472549"
"142","1401-06-06","8/28/2022","0.411757889304987","1.25157557220248","1.27900637202608"
"143","1401-06-07","8/29/2022","-0.0728361242321895","1.25362511962995","1.2869223660765"
"144","1401-06-08","8/30/2022","0.271754577588013","1.24945117704219","1.28930068116546"
"145","1401-06-09","8/31/2022","0.126410588747916","1.24611995077828","1.28441711608097"
"146","1401-06-12","9/3/2022","0.869072672645999","1.24277644943982","1.27464806205284"
"147","1401-06-13","9/4/2022","0.0023126658332373","1.21857090227201","1.29187021933742"
"148","1401-06-14","9/5/2022","0.00901289903438851","1.21387583791951","1.29091860517613"
"149","1401-06-15","9/6/2022","0.417578314037925","1.209198347661","1.28699561730153"
"150","1401-06-16","9/7/2022","0.563055195667417","1.20820941214006","1.28881868973075"
"151","1401-06-19","9/10/2022","1.09754860350968","1.40176326424118","1.27180097496541"
"152","1401-06-20","9/11/2022","0.480754068810541","1.42420134128905","1.29593148288731"
"153","1401-06-21","9/12/2022","0.126776160098352","1.27434705161755","1.30365607213264"
"154","1401-06-22","9/13/2022","-0.298789218543938","1.42910510044083","1.29759625648469"
"155","1401-06-23","9/14/2022","0.289530990503195","1.4154562074531","1.29177210774901"
"156","1401-06-27","9/18/2022","0.80820341070531","1.40812620229831","1.2924915687052"
"157","1401-06-28","9/19/2022","0.297710151595965","1.43329116158778","1.30772819058625"
"158","1401-06-29","9/20/2022","0.493345879636387","1.27983708927346","1.23539461411345"
"159","1401-06-30","9/21/2022","0.868351660352396","1.17531073582281","1.24348182919682"
"160","1401-07-02","9/24/2022","2.01651983104458","1.18287154407084","1.25688563501344"
"161","1401-07-04","9/26/2022","-0.470377193874327","1.41876722063271","1.31799103210342"
"162","1401-07-06","9/28/2022","-0.903799332367861","1.39333675231145","1.29460277844849"
"163","1401-07-09","10/1/2022","1.17160901315536","1.39395771315859","1.29636140926625"
"164","1401-07-10","10/2/2022","0.667444420380825","1.40899485903859","1.31928548769431"
"165","1401-07-11","10/3/2022","0.250808616975995","1.40163779590073","1.32263155114733"
"166","1401-07-12","10/4/2022","0.369305318416657","1.39985142132917","1.32587799010632"
"167","1401-07-16","10/8/2022","-0.21805133923678","1.40471434865908","1.32494004159008"
"168","1401-07-17","10/9/2022","0.887799087779406","1.40914889902277","1.32333368554061"
"169","1401-07-18","10/10/2022","0.0891221588251057","1.40290941836129","1.33815089679333"
"170","1401-07-19","10/11/2022","-0.738378454979483","1.27168548917196","1.33918068377752"
"171","1401-07-20","10/12/2022","-0.471320247769569","1.27501815490423","1.34125100475957"
"172","1401-07-23","10/15/2022","0.143724600683903","1.40125908254665","1.33721540307277"
"173","1401-07-24","10/16/2022","0.502484186245766","1.40442175764419","1.33809652290795"
"174","1401-07-25","10/17/2022","0.0136287448514238","1.41352823234771","1.33105430532714"
"175","1401-07-26","10/18/2022","-0.110783629914479","1.41343663417899","1.33089757403918"
"176","1401-07-27","10/19/2022","0.182809628919323","1.40454367493793","1.31072711193163"
"177","1401-07-30","10/22/2022","0.0920841632860103","1.40291541934761","1.30797194681651"
"178","1401-08-01","10/23/2022","0.933493382901318","1.40097104349083","1.30530509971494"
"179","1401-08-02","10/24/2022","1.48075287373342","1.41212727912942","1.31859135168857"
"180","1401-08-03","10/25/2022","0.839065758032831","1.33657176782048","1.33528915885644"
"181","1401-08-04","10/26/2022","2.07282345768451","1.34087982310401","1.33862620239006"
"182","1401-08-07","10/29/2022","-0.286455361084137","1.40358084068699","1.38248668494081"
"183","1401-08-08","10/30/2022","-0.787289977246353","1.40480194722739","1.38258277579171"
"184","1401-08-09","10/31/2022","-1.21766833201082","1.36246869312207","1.34967049634448"
"185","1401-08-10","11/1/2022","-0.833070992076124","1.46843435413204","1.35983861597776"
"186","1401-08-11","11/2/2022","-0.240608821939325","1.46898026944714","1.36265522014496"
"187","1401-08-14","11/5/2022","-3.42955635801125","1.36092893290508","1.35249559097596"
"188","1401-08-15","11/6/2022","-1.22349449905386","1.31194678285833","1.43224818884689"
"189","1401-08-16","11/7/2022","-3.2972728215821","1.31315638476563","1.43990104225293"
"190","1401-08-17","11/8/2022","-1.28556447799628","1.30098100457542","1.52140167851309"
"191","1401-08-18","11/9/2022","-0.469305475744441","1.30590361813217","1.52604754015944"
"192","1401-08-21","11/12/2022","-0.826619567707887","1.24831490906855","1.47917218168026"
"193","1401-08-22","11/13/2022","0.488944563372407","1.25258140947883","1.47906255179077"
"194","1401-08-23","11/14/2022","0.775715258271781","1.25119744288714","1.48718137383164"
"195","1401-08-24","11/15/2022","-0.159625481749792","1.25921938855677","1.49793715724961"
"196","1401-08-25","11/16/2022","-0.223073936476936","1.25614991248433","1.49655559377426"
"197","1401-08-28","11/19/2022","1.45994631542177","1.26048613746825","1.45506474989858"
"198","1401-08-29","11/20/2022","-0.825035578317745","1.29921821278836","1.48755542681208"
"199","1401-08-30","11/21/2022","-0.282288298704891","1.30107580872333","1.47954662029699"
"200","1401-09-01","11/22/2022","0.0670252545107886","1.28391960580114","1.45895867079978"
"201","1401-09-02","11/23/2022","-0.179861071937992","1.28417227501146","1.45849890003294"
"202","1401-09-05","11/26/2022","0.140313720963547","1.28499832783947","1.45797880219003"
"203","1401-09-06","11/27/2022","0.142758039602242","1.28301532109473","1.453029065989"
"204","1401-09-07","11/28/2022","-0.152528825910458","1.28170885016817","1.44953732433085"
"205","1401-09-08","11/29/2022","-0.414951159129195","1.27089878458446","1.43454760745546"
"206","1401-09-09","11/30/2022","-0.223705870753577","1.24171918549362","1.4069423292931"
"207","1401-09-12","12/3/2022","-0.0245494714700811","1.24208091387188","1.40674933635285"
"208","1401-09-13","12/4/2022","-0.00843572583999475","1.23718703007688","1.40774421761042"
"209","1401-09-14","12/5/2022","0.299119672354564","1.2374981456994","1.40725419951061"
"210","1401-09-15","12/6/2022","0.297576306043723","1.22521353564878","1.39760749675422"
"211","1401-09-16","12/7/2022","0.467529380885345","1.19413222918485","1.40166831553469"
"212","1401-09-19","12/10/2022","1.37037384166607","1.20141212218607","1.40926347950508"
"213","1401-09-20","12/11/2022","-0.405662134211759","1.23469807563813","1.44013829530123"
"214","1401-09-21","12/12/2022","-1.4287430956939","1.26079536413382","1.43086394939406"
"215","1401-09-22","12/13/2022","-3.15081116555955","1.2650297209305","1.43561252289804"
"216","1401-09-23","12/14/2022","-1.24981953829586","1.2503086786395","1.48796758021982"
"217","1401-09-26","12/17/2022","0.19215733326039","1.25624137707416","1.48696900958904"
"218","1401-09-27","12/18/2022","-2.04093375355932","1.25234099435267","1.49154091416796"
"219","1401-09-28","12/19/2022","-0.0444362942271681","1.24728102471715","1.49805673120509"
"220","1401-09-29","12/20/2022","0.588941836246626","1.23755252080981","1.48659414142978"
"221","1401-09-30","12/21/2022","-0.274785544725376","1.24431765937383","1.49478786952836"
"222","1401-10-03","12/24/2022","-2.7555856561575","1.24523960544933","1.49438541192992"
"223","1401-10-04","12/25/2022","-1.64850536917598","1.24632336523192","1.53223337367777"
"224","1401-10-05","12/26/2022","-0.81717309977769","1.2437948344281","1.52690733551321"
"225","1401-10-07","12/28/2022","-4.40046498195716","1.19057037597369","1.4819717847905"
"226","1401-10-10","12/31/2022","3.51007833104866","1.18684217811849","1.58600140831126"
"227","1401-10-11","1/1/2023","1.65651645840263","1.35134465940411","1.72039983592981"
"228","1401-10-12","1/2/2023","-1.83174843270439","1.40607454377005","1.75570533970797"
"229","1401-10-13","1/3/2023","0.121275930949949","1.38253687742149","1.73583207219607"
"230","1401-10-14","1/4/2023","0.771787676998592","1.38070318095697","1.73990322370981"
"231","1401-10-17","1/7/2023","-1.19239830670939","1.39293023402073","1.75431865356732"
"232","1401-10-18","1/8/2023","-2.29917083759457","1.39725761136216","1.75504311911521"
"233","1401-10-19","1/9/2023","-0.711527664932632","1.39941085004716","1.77092822724899"
"234","1401-10-20","1/10/2023","-1.28390933590996","1.40374567513555","1.76847656162542"
"235","1401-10-21","1/11/2023","0.969801086872124","1.41151575041712","1.76214372519818"
"236","1401-10-24","1/14/2023","0.508102158695323","1.42286434202005","1.78284891613512"
"237","1401-10-25","1/15/2023","0","1.42632639333545","1.78730246312679"
"238","1401-10-26","1/16/2023","-2.22373018715665","1.42635033759702","1.787336020245"
"239","1401-10-27","1/17/2023","-0.378446077357175","1.43379533098105","1.79230865617765"
"240","1401-10-28","1/18/2023","-0.124187273331522","1.43148654310597","1.78040112661277"
"241","1401-11-01","1/21/2023","1.88652344248208","1.41681793159581","1.76372208317327"
"242","1401-11-02","1/22/2023","0.281057325243417","1.47613591360262","1.80002950688255"
"243","1401-11-03","1/23/2023","-0.0619376675047079","1.47455454985575","1.79845366679929"
"244","1401-11-04","1/24/2023","0.478491517533186","1.47121251586047","1.80178385896238"
"245","1401-11-05","1/25/2023","2.09323183742143","1.46959090712844","1.81355974019969"
"246","1401-11-08","1/28/2023","0.739234601263483","1.54148691708278","1.8703440826782"
"247","1401-11-09","1/29/2023","3.68520023252028","1.54923878013645","1.87643796555417"
"248","1401-11-10","1/30/2023","0.162959522060468","1.71175299716703","2.0047227343205"
"249","1401-11-11","1/31/2023","-1.08987115530663","1.71089963728271","2.00328899116237"
"250","1401-11-12","2/1/2023","-0.0444537814054513","1.72083913014758","1.99795799255398"
"251","1401-11-16","2/5/2023","1.10123261767239","1.70537625242383","1.98347233183783"
"252","1401-11-17","2/6/2023","0.151401161904552","1.73032806642524","2.00282324822276"
"253","1401-11-18","2/7/2023","-1.20650320096214","1.73025678438045","2.00446792208726"
"254","1401-11-19","2/8/2023","-0.0999034503930574","1.73786334445548","1.99530413116072"
"255","1401-11-23","2/12/2023","0.779840707236801","1.73195734417251","1.98623191596237"
"256","1401-11-24","2/13/2023","-0.148656093865362","1.71970886372682","1.97902369019809"
"257","1401-11-25","2/14/2023","0.668550648022581","1.71535042339456","1.97085069885032"
"258","1401-11-26","2/15/2023","0.859799350878809","1.72525661758565","1.97947596234355"
"259","1401-11-30","2/19/2023","-0.56056702339351","1.7384359355242","1.99607194259528"
"260","1401-12-01","2/20/2023","-3.89458527318336","1.74168295670246","1.98837595160344"
"261","1401-12-02","2/21/2023","-4.00545367920113","1.73352473095632","2.02603470661499"
"262","1401-12-03","2/22/2023","0.170270944128603","1.73823020670594","2.07126321910219"
"263","1401-12-06","2/25/2023","-4.84217155362501","1.73365154561446","2.06621606078142"
"264","1401-12-07","2/26/2023","-3.69877751318253","1.72148060755166","2.12662139745542"
"265","1401-12-08","2/27/2023","-0.264218582250209","1.66212311855357","2.10780989968196"
"266","1401-12-09","2/28/2023","-1.59279821377627","1.66076646903868","2.10962603008681"
"267","1401-12-10","3/1/2023","0.893382396770903","1.66457635314043","2.11016564285419"
"268","1401-12-13","3/4/2023","1.85914119286998","1.65241669781492","2.10344349294624"
"269","1401-12-14","3/5/2023","-0.431927740590332","1.70524151946202","2.13511181684607"
"270","1401-12-15","3/6/2023","0.574344230554757","1.70577148236489","2.12704449422396"
"271","1401-12-16","3/7/2023","-1.77296936066949","1.71007715892781","2.13072143834702"
"272","1401-12-20","3/11/2023","0.0480250908545088","1.72021491748159","2.1274109010632"
"273","1401-12-21","3/12/2023","1.86352049214502","1.70295959065336","2.11224929308575"
"274","1401-12-22","3/13/2023","0.0877966408276976","1.76473483814556","2.1538471475277"
"275","1401-12-23","3/14/2023","-0.0760586060454926","1.76003899772411","2.16154120943456"
"276","1401-12-24","3/15/2023","-2.10885509054162","1.75730256497727","2.16541564956577"
"277","1401-12-27","3/18/2023","-4.54940169668898","1.76926157657172","2.16015276233381"
"278","1401-12-28","3/19/2023","-2.83048051196246","1.77145301906825","2.2006345996442"
"279","1402-01-05","3/25/2023","-1.91096977866216","1.78336388120923","2.20332164088002"
"280","1402-01-06","3/26/2023","-1.01960989929335","1.7934002644253","2.19722258235825"
"281","1402-01-07","3/27/2023","-0.51571295179258","1.79891214579711","2.18576380466776"
"282","1402-01-08","3/28/2023","-0.746776594150234","1.80121264071354","2.17865009710852"
"283","1402-01-09","3/29/2023","-1.66401098591411","1.78672645820914","2.1536012190256"
"284","1402-01-14","4/3/2023","-0.539214880826577","1.75211549595245","2.11182342589341"
"285","1402-01-15","4/4/2023","-1.38534901715168","1.736738394623","2.0897917960684"
"286","1402-01-16","4/5/2023","-0.862624619997199","1.66486347869793","2.02663258034836"
"287","1402-01-19","4/8/2023","-2.99205904564239","1.66881814474434","2.02143389234455"
"288","1402-01-20","4/9/2023","-0.464663748195804","1.67637664512235","2.03101853214088"
"289","1402-01-21","4/10/2023","1.01459206161625","1.67108017413059","2.0359232940673"
"290","1402-01-22","4/11/2023","0.475266574596844","1.69257213986445","2.06529321167807"
"291","1402-01-26","4/15/2023","-3.33934931705056","1.69836217208045","2.07676213735189"
"292","1402-01-27","4/16/2023","-0.932673526637195","1.69858722763679","2.07499337399718"
"293","1402-01-28","4/17/2023","-0.623121944615512","1.69674396185296","2.07610058195695"
"294","1402-01-29","4/18/2023","-1.56675602769276","1.68892298752331","2.06157476836251"
"295","1402-01-30","4/19/2023","0.0561213190115595","1.69035453641859","2.06161559415655"
"296","1402-02-04","4/24/2023","-0.101560507991216","1.68879990945546","2.06815100493065"
"297","1402-02-05","4/25/2023","-1.79839318873345","1.68447862787139","2.0751974927049"
"298","1402-02-06","4/26/2023","0.144710650791424","1.68743059665687","2.05728655689296"
"299","1402-02-09","4/29/2023","-3.05054629579828","1.67259220773315","2.0449984244239"
"300","1402-02-10","4/30/2023","-1.65874441213365","1.84918053962993","2.04961040556"
"301","1402-02-11","5/1/2023","-0.0524276361854703","1.85179259691879","2.04176517124949"
"302","1402-02-12","5/2/2023","-1.50801471001873","1.81116714611961","2.00789887235743"
"303","1402-02-13","5/3/2023","0.14537639040455","1.79738456039486","2.0055875833304"
"304","1402-02-16","5/6/2023","-0.814399229308016","1.78483536634131","2.01184696214935"
"305","1402-02-17","5/7/2023","3.82202420871849","1.83071872231683","2.00167864152074"
"306","1402-02-18","5/8/2023","5.29125803663604","2.14159454025016","2.13533141049806"
"307","1402-02-19","5/9/2023","0.370976278955482","2.63199705114438","2.34366390382137"
"308","1402-02-20","5/10/2023","1.22724280510003","2.62265564967414","2.34741636197082"
"309","1402-02-23","5/13/2023","2.83601034470742","2.70399849650305","2.37357298632432"
"310","1402-02-24","5/14/2023","-3.19497599041885","2.80238719785973","2.45430220505039"
"311","1402-02-25","5/15/2023","-0.674741671910262","2.77681780644453","2.45972467503176"
"312","1402-02-27","5/17/2023","-0.863393862162987","2.78958207724365","2.45281134489823"
"313","1402-02-30","5/20/2023","1.01099249597549","2.78659222329886","2.44432880079758"
"314","1402-02-31","5/21/2023","-0.205173585790419","2.79608757812461","2.45837747082836"
"315","1402-03-01","5/22/2023","-0.683849240317791","2.81484880434469","2.45121401913246"
"316","1402-03-02","5/23/2023","-0.528794177097325","2.80951908868344","2.43631866279818"
"317","1402-03-03","5/24/2023","-0.648672661469973","2.78703837513467","2.4024139931741"
"318","1402-03-06","5/27/2023","1.49215943129608","2.78650311200318","2.40013149781797"
"319","1402-03-07","5/28/2023","2.37341333905974","2.81754355513753","2.4419601131887"
"320","1402-03-08","5/29/2023","-0.81113627956455","2.90106267834211","2.49807822505089"
"321","1402-03-09","5/30/2023","-0.571119381739571","2.90170378192132","2.49988826493981"
"322","1402-03-10","5/31/2023","0.762579253889406","2.90215112424766","2.49095142765253"
"323","1402-03-13","6/3/2023","-0.379693868476139","2.90998240657364","2.51217025241251"
"324","1402-03-16","6/6/2023","-0.431898311560097","2.91506148296547","2.50837715353621"
"325","1402-03-17","6/7/2023","0.0484929196735706","2.911557135656","2.49408627195699"
"326","1402-03-20","6/10/2023","3.25912020496268","2.91507578981784","2.49806253602928"
"327","1402-03-21","6/11/2023","0.309535896646373","3.03319330276058","2.59001813006559"
