Jdate,Loss,VaRGld,VaRNor
1398-12-10,3.506398144,1.754768665,1.79070593
1398-12-11,-1.915576375,1.917518816,1.920243886
1398-12-12,-2.631109166,1.918444583,1.921070468
1398-12-13,-2.777593324,1.910109909,1.910180833
1398-12-14,-1.988413032,1.910981608,1.918734296
1398-12-17,1.083468711,1.927911203,1.915647785
1398-12-19,2.733134091,1.968308809,1.938412046
1398-12-20,2.756908764,2.091782325,2.023285962
1398-12-21,-0.070092174,2.119752368,2.046152238
1398-12-24,3.416448977,2.122637221,2.048080532
1398-12-25,1.671511137,2.191171063,2.107203125
1398-12-26,-2.333792916,2.241210947,2.137714922
1398-12-27,0.723863471,2.19330432,2.131500037
1398-12-28,-2.062613959,2.262700459,2.153774487
1399-01-05,0.829910339,2.1978479,2.099406655
1399-01-06,-2.448096352,2.072279383,2.002211864
1399-01-09,-2.136667882,2.089250663,2.000536355
1399-01-10,-2.434623676,1.98391932,1.912753887
1399-01-11,-0.367527256,2.000821803,1.910097406
1399-01-16,-3.545772193,1.984873126,1.914913825
1399-01-17,-1.135249551,1.96126629,1.90944342
1399-01-18,0.739839417,1.931584651,1.88259973
1399-01-19,-2.378017671,1.963689024,1.906911884
1399-01-20,-2.349839863,1.976294292,1.910188284
1399-01-23,-1.759553118,1.978617678,1.895802184
1399-01-24,-2.502559901,1.986439503,1.884398843
1399-01-25,-0.203351873,1.942930534,1.842203078
1399-01-26,-0.300606844,1.943130021,1.842377468
1399-01-27,-3.042875566,1.940939389,1.840537221
1399-01-30,-3.521100542,1.910878485,1.814569807
1399-01-31,-3.11024248,1.923659057,1.823223882
1399-02-01,-2.710283184,1.940476754,1.829518506
1399-02-02,-2.389023792,1.954572558,1.821178985
1399-02-03,-2.151930565,1.960909043,1.806003019
1399-02-06,-3.631791273,1.903923343,1.752154492
1399-02-07,-3.629922803,1.910478318,1.753408186
1399-02-08,-2.804575634,1.925528411,1.760752674
1399-02-09,-3.054260139,1.935943254,1.748320321
1399-02-10,-3.72987557,1.948487144,1.73927605
1399-02-13,-4.378838242,1.95217116,1.735466485
1399-02-14,-4.141676024,1.959998528,1.754734352
1399-02-15,-2.367220387,1.969072699,1.760330568
1399-02-16,-0.149596155,1.98200994,1.748409368
1399-02-17,0.270381317,1.985697595,1.76142426
1399-02-20,-4.233977498,2.007678323,1.784679567
1399-02-21,-2.232739699,2.25408303,1.79164278
1399-02-22,-0.431436932,2.256307982,1.77367238
1399-02-23,2.543911893,2.251732502,1.775241676
1399-02-24,0.37101565,2.389223552,1.87364812
1399-02-27,3.011222719,2.407120045,1.900221776
1399-02-28,1.944389175,2.551426866,2.010568184
1399-02-29,-2.721673744,2.648137755,2.077327451
1399-02-30,-0.69532972,2.655250695,2.058757424
1399-02-31,1.545148739,2.664934659,2.063501317
1399-03-03,2.76590174,2.465321041,2.105930522
1399-03-06,3.574927577,2.581973209,2.189416626
1399-03-07,-1.332605762,2.748320981,2.314258235
1399-03-10,-3.654837259,2.750797943,2.311560859
1399-03-11,0.317052405,2.763856046,2.315554164
1399-03-12,-1.808310405,2.773167028,2.332397651
1399-03-13,-4.008870589,2.780802267,2.324720652
1399-03-17,-3.843950863,2.791941665,2.329900926
1399-03-18,-4.334054285,2.795669943,2.313933956
1399-03-19,-0.24386405,3.040709282,2.329195048
1399-03-20,0.070995919,2.800318951,2.333979977
1399-03-21,-3.130965845,3.020401632,2.353605554
1399-03-24,-3.087731499,3.024391963,2.341982457
1399-03-25,0.373514325,3.022411971,2.343301959
1399-03-26,-1.230647498,2.744258947,2.191762488
1399-03-27,-2.434354835,2.763818084,2.166475449
1399-03-31,-3.276178981,2.722155765,2.092985069
1399-04-01,-2.347874173,2.688598153,2.037531002
1399-04-02,-3.085782951,2.704851736,2.03531182
1399-04-03,-3.619404364,2.699468916,2.022745946
1399-04-04,-2.023076536,2.69404322,2.014630536
1399-04-07,-3.245493776,2.51186876,2.007002411
1399-04-08,-1.734216602,2.523282813,2.000144959
1399-04-09,0.67180816,2.517654511,2.002022125
1399-04-10,-4.286667068,2.53523362,2.020401843
1399-04-11,-4.18174097,2.536705474,2.005321992
1399-04-14,-0.521996224,2.712618983,1.969364873
1399-04-15,-2.0805549,2.515174231,1.979133069
1399-04-16,-3.730409228,2.691723941,1.974838051
1399-04-17,-1.658037709,2.709567568,1.960424013
1399-04-18,-0.375020285,2.532282098,1.947675156
1399-04-21,0.703242515,2.531222975,1.962510574
1399-04-22,-4.023358713,2.729329337,1.974015138
1399-04-23,-0.508402063,2.706329681,1.964431356
1399-04-24,-1.244862531,2.70686217,1.981573862
1399-04-25,0.173959412,2.717699176,1.968035629
1399-04-28,1.782010088,2.709450744,1.991393945
1399-04-29,-3.040646097,2.7504397,2.061372193
1399-04-30,-3.156969867,2.759609805,2.043509707
1399-04-31,0.450451775,2.7336224,1.973731306
1399-05-01,0.788348578,2.719353496,2.010506169
1399-05-04,-2.686307444,2.722073641,2.040052343
1399-05-05,0.350028911,2.73220548,2.039717793
1399-05-06,0.626318116,2.712136755,2.061581261
1399-05-07,-0.374589248,2.710512826,2.052056922
1399-05-08,1.917579512,2.6921977,2.065538792
1399-05-11,-2.964438509,2.737162136,2.128658249
1399-05-12,-2.51212128,2.742221277,2.126074902
1399-05-13,0.908106877,2.73091637,2.11607455
1399-05-14,-0.085458163,2.743032504,2.161901466
1399-05-15,-1.943262852,2.741889664,2.176170956
1399-05-19,-2.157006145,2.567933776,2.0360938
1399-05-20,0.648341972,2.577622209,2.035081972
1399-05-21,3.211669848,2.5573696,2.075111453
1399-05-22,1.227787101,2.687013575,2.201603032
1399-05-25,3.721880798,2.68708121,2.253398374
1399-05-26,4.827729113,2.799557052,2.350065358
1399-05-27,-0.120628659,2.967995735,2.446447966
1399-05-28,-0.527219902,2.867872496,2.366071501
1399-05-29,3.803514266,2.97153064,2.358625788
1399-06-01,1.721378099,2.897740531,2.3760513
1399-06-02,3.837317842,2.900003216,2.377591716
1399-06-03,3.279836969,3.060566226,2.523041877
1399-06-04,-2.54492148,3.177741607,2.604546674
1399-06-05,-4.081457893,3.180335024,2.60393055
1399-06-10,-0.536838344,3.18174419,2.573234674
1399-06-11,2.534618951,3.169238213,2.58717247
1399-06-12,3.186862114,3.234621918,2.675441357
1399-06-15,-0.614941266,3.325450935,2.785928406
1399-06-16,-0.351031939,3.327074472,2.782595683
1399-06-17,2.493940963,3.312828768,2.793412054
1399-06-18,2.340862141,3.368775069,2.870194033
1399-06-19,0.878343785,3.414345967,2.912974951
1399-06-22,-1.749917482,3.404682268,2.948888066
1399-06-23,0.351904162,3.401757683,2.950162934
1399-06-24,-1.845567506,3.389088124,2.973655685
1399-06-25,-3.484616978,3.386132562,2.974381377
1399-06-26,-2.346157113,3.457007586,2.963122163
1399-06-29,0.271154039,3.513796444,2.94855273
1399-06-30,2.820121923,3.447501347,2.970623579
1399-06-31,3.515523309,3.446843679,3.054987622
1399-07-01,0.880264039,3.530402692,3.164561908
1399-07-02,-1.904514852,3.51601986,3.196079846
1399-07-05,-0.24472035,3.461755892,3.196316032
1399-07-06,2.802256347,3.454411435,3.209076655
1399-07-07,3.561214352,3.507472544,3.283841776
1399-07-08,1.528191577,3.587068871,3.382255663
1399-07-09,-0.699983962,3.58732812,3.422727181
1399-07-12,-2.802397398,3.576109128,3.425006541
1399-07-13,1.510147705,3.573469116,3.4172455
1399-07-14,2.177724509,3.575936154,3.437832645
1399-07-15,-1.632392349,3.591015371,3.476332037
1399-07-16,-1.702064741,3.588880129,3.475592201
1399-07-19,-0.072849424,3.597174286,3.46588337
1399-07-20,-3.524003554,3.597848032,3.461346457
1399-07-21,1.109242541,3.598503112,3.451662826
1399-07-22,-0.010660984,3.592132933,3.480475273
1399-07-23,1.16264069,3.589865448,3.485021888
1399-07-27,3.06580403,3.557941237,3.450597799
1399-07-28,3.493607579,3.614429056,3.515087655
1399-07-29,2.983152327,3.693409305,3.531517571
1399-07-30,0.490921506,3.669941596,3.561253505
1399-08-03,2.749034273,3.658247191,3.575714322
1399-08-05,2.764861889,3.684680603,3.639858237
1399-08-06,2.619591693,3.708119785,3.671463209
1399-08-07,1.05762388,3.704069684,3.667160524
1399-08-10,-1.354426862,3.67338197,3.598940733
1399-08-11,2.013865621,3.673319902,3.598881077
1399-08-12,1.209373409,3.637680729,3.633180099
1399-08-14,-2.042599358,3.636565842,3.647903444
1399-08-17,2.168461701,3.636195083,3.648283101
1399-08-18,1.786673925,3.638853519,3.678772253
1399-08-19,2.065474496,3.634194411,3.700021583
1399-08-20,0.26555932,3.631842501,3.716598964
1399-08-21,-0.750808289,3.666562464,3.721814641
1399-08-24,-2.152968618,3.632445073,3.715385145
1399-08-25,-0.775067861,3.635104524,3.707429772
1399-08-26,-1.302963645,3.637462596,3.699560878
1399-08-27,-1.797166233,3.645989995,3.68817424
1399-08-28,-3.66049591,3.646548603,3.68843368
1399-09-01,-1.566040812,3.643304727,3.701952165
1399-09-02,0.564157128,3.694133792,3.690511794
1399-09-03,-1.221041237,3.695029589,3.701470746
1399-09-04,1.349091925,3.64187998,3.691552373
1399-09-05,-0.744413844,3.635643593,3.699243318
1399-09-08,-1.70590183,3.635620221,3.698597497
1399-09-09,-2.590964001,3.638871351,3.685479269
1399-09-10,-2.675155087,3.63675414,3.690894965
1399-09-11,-0.523330119,3.643109183,3.683405917
1399-09-12,0.182514263,3.649705326,3.653503103
1399-09-15,-1.33013317,3.647849064,3.629156195
1399-09-16,-2.152306733,3.649664866,3.627440392
1399-09-17,0.673032755,3.648764122,3.627917729
1399-09-18,0.357119753,3.643661065,3.61671391
1399-09-19,0.085037879,3.696564343,3.624215158
1399-09-22,-1.399944826,3.701560557,3.627635686
1399-09-23,0.768428924,3.642813352,3.615092406
1399-09-24,2.106835302,3.694476062,3.596479746
1399-09-25,3.834613549,3.622813224,3.633932394
1399-09-26,1.053194766,3.693741082,3.724189927
1399-09-29,-2.208797784,3.741610851,3.73505543
1399-09-30,0.402351404,3.694958915,3.710171695
1399-10-01,0.18995547,3.75614983,3.70287549
1399-10-02,-0.59527584,3.751432392,3.690247517
1399-10-03,-0.203699894,3.752749176,3.683002263
1399-10-06,1.695685619,3.711596221,3.673267054
1399-10-07,0.320652301,3.706366362,3.689041445
1399-10-08,-1.274391595,3.705561624,3.688751799
1399-10-09,1.77980588,3.713918785,3.679587485
1399-10-10,1.000970682,3.703950504,3.707078867
1399-10-13,3.172575926,3.70320815,3.690060653
1399-10-14,-0.088879929,3.728388545,3.738468934
1399-10-15,-1.401719698,3.729720108,3.730220723
1399-10-16,1.780048765,3.739476316,3.71913528
1399-10-17,2.967340086,3.730795642,3.744075281
1399-10-20,1.915096539,3.738087324,3.795618793
1399-10-21,-1.599123392,3.73198786,3.816868637
1399-10-22,0.40607487,3.736423477,3.811518276
1399-10-23,3.169846792,3.710278546,3.754190454
1399-10-24,2.48037356,3.739662814,3.799876845
1399-10-27,3.569545014,3.683896528,3.76193558
1399-10-29,3.122820817,3.573787814,3.712198126
1399-10-30,-0.042851997,3.5873632,3.771055651
1399-11-01,-2.849402875,3.585887479,3.772938409
1399-11-04,-3.166650909,3.521136629,3.705533471
1399-11-05,-1.016597306,3.557165852,3.699923321
1399-11-06,-0.099225192,3.46001155,3.611299805
1399-11-07,1.693353898,3.427797185,3.543371696
1399-11-08,0.605500256,3.420425163,3.560361865
1399-11-11,-3.214679643,3.414841404,3.527034183
1399-11-12,-0.311345117,3.410444856,3.549514888
1399-11-13,1.398504297,3.409135093,3.503342484
1399-11-14,2.31243946,3.366914895,3.456587542
1399-11-15,2.729343515,3.36487345,3.498351871
1399-11-18,3.263668164,3.403812471,3.550066308
1399-11-19,-3.05221053,3.40588904,3.573412982
1399-11-20,-1.879775517,3.405547476,3.55046347
1399-11-21,-1.800651478,3.412383682,3.54096353
1399-11-25,-3.863538888,3.412315931,3.541299431
1399-11-26,-0.16741722,3.415000473,3.567182267
1399-11-27,0.561735757,3.414901515,3.567114446
1399-11-28,0.911115345,3.412764749,3.551031897
1399-11-29,0.605861117,3.407325711,3.556092333
1399-12-02,0.456587779,3.404782267,3.559677314
1399-12-03,0.822851132,3.387112377,3.51119116
1399-12-04,0.667321012,3.319832886,3.44340621
1399-12-05,0.234110008,3.321423168,3.440447735
1399-12-06,0.48070079,3.317657137,3.441575574
1399-12-09,0.985281045,3.312155563,3.447589458
1399-12-10,0.706521006,3.345715564,3.405585779
1399-12-11,0.334777673,3.162411704,3.332849441
1399-12-12,-0.391576477,3.16602383,3.314270567
1399-12-13,0.707254493,3.16515949,3.315210731
1399-12-16,0.697945943,3.162145534,3.310126408
1399-12-17,-0.50070029,3.16186406,3.296387809
1399-12-18,-2.045346956,3.157111054,3.25678294
1399-12-19,-0.851303946,3.155309754,3.260198354
1399-12-20,0.270473197,3.155483912,3.257282608
1399-12-23,-1.847083973,3.153151966,3.260181169
1399-12-24,-1.277721666,3.323875806,3.233343574
1399-12-25,-0.72233679,3.300471296,3.217205607
1399-12-26,-2.850169595,3.295899817,3.214061859
1399-12-27,-1.32653181,3.298482249,3.212110922
1400-01-07,-0.141712642,3.140471022,3.142805845
1400-01-08,0.20438392,3.050664364,3.058053897
1400-01-10,0.283064147,2.991196521,2.993983288
1400-01-11,0.667673799,2.99253923,2.991406426
1400-01-14,0.898010563,2.936643913,2.94044118
1400-01-15,1.055475666,2.876691552,2.892001986
1400-01-16,0.532610272,2.822675267,2.850836324
1400-01-17,0.154514299,2.818867754,2.842012596
1400-01-18,0.866322931,2.80846142,2.847710634
1400-01-21,0.739879207,2.808384127,2.821512225
1400-01-22,0.794655944,2.770954379,2.812790483
1400-01-23,0.384065052,2.758967372,2.822525373
1400-01-24,-1.489353554,2.717258881,2.784370683
1400-01-25,0.096305533,2.701865772,2.748619727
1400-01-28,0.773226041,2.660857286,2.709053758
1400-01-29,0.731035852,2.661719438,2.716565694
1400-01-30,0.648820609,2.653654529,2.73081652
1400-01-31,-0.222913279,2.640167501,2.737148468
1400-02-01,1.033777382,2.635531477,2.739646154
1400-02-04,0.640405794,2.832325177,2.758145285
1400-02-05,0.963376561,2.863621525,2.766354311
1400-02-06,0.074658938,2.895513267,2.744740926
1400-02-07,-1.311868992,2.899493397,2.746140542
1400-02-08,-0.433109292,2.903668808,2.73752841
1400-02-11,1.124969143,2.907143993,2.737603104
1400-02-12,1.151590607,2.903055528,2.73293865
1400-02-13,1.160165463,2.893260834,2.752535746
1400-02-15,-0.446055822,2.913718207,2.767734105
1400-02-18,0.410305241,2.939433267,2.751297744
1400-02-19,1.34228768,2.593985308,2.738331544
1400-02-20,-0.501087978,2.614871845,2.759799594
1400-02-21,-1.869308798,2.61489261,2.756021123
1400-02-22,-0.37851944,2.620641079,2.761063144
1400-02-25,-0.471471166,2.605515765,2.750425614
1400-02-26,0.065976941,2.600160101,2.741048909
1400-02-27,1.197524346,2.598389359,2.738304958
1400-02-28,0.097556662,2.615653636,2.753742614
1400-02-29,1.603704594,2.609266027,2.754063988
1400-03-01,2.332630197,2.630400273,2.7702298
1400-03-02,1.815961324,2.63750285,2.777023667
1400-03-03,1.108863153,2.56930647,2.70276738
1400-03-04,-0.886496193,2.570673714,2.703800138
1400-03-05,-0.351688526,2.556317065,2.690974092
1400-03-08,-2.68470202,2.553895356,2.685583187
1400-03-09,-1.515303293,2.576731646,2.703522485
1400-03-10,0.955669523,2.583542697,2.707050235
1400-03-11,0.477134138,2.595018669,2.72011061
1400-03-12,-0.713579143,2.567253167,2.697242477
1400-03-17,-0.74269761,2.566592259,2.691719824
1400-03-18,-0.298567312,2.562906546,2.690007513
1400-03-19,0.762750043,2.528073362,2.658065466
1400-03-22,0.600079831,2.5229232,2.654014281
1400-03-23,0.326229942,2.446778912,2.581932697
1400-03-24,-0.783593468,2.449003362,2.585722894
1400-03-25,0.006468629,2.375895422,2.583192629
1400-03-26,0.213612712,2.345199095,2.551987459
1400-03-29,-1.243204001,2.248774695,2.481376488
1400-03-30,-0.148336785,2.477224911,2.443121487
1400-03-31,-0.420825037,2.207425451,2.441127247
1400-04-01,-1.550116533,2.213035064,2.434245726
1400-04-02,-2.177866098,2.10715297,2.349747797
1400-04-05,-1.690702501,2.205715528,2.298774105
1400-04-06,-0.384196848,1.887709538,2.18992947
1400-04-07,-0.429046388,1.756617642,2.096531512
1400-04-08,-0.377494782,1.758942223,2.093580814
1400-04-09,-0.675454007,1.759054492,2.070411684
1400-04-12,0.868236286,1.761451994,2.035497464
1400-04-13,0.192205876,1.758218308,2.052272334
1400-04-14,-0.86801833,1.75640694,2.055275268
1400-04-15,-2.10006437,1.720391331,2.016526949
1400-04-16,-0.066252526,1.726321474,2.014788214
1400-04-19,0.884672543,1.726159633,1.980219977
1400-04-20,-1.135543972,1.725570813,1.996527452
1400-04-21,-1.473609751,1.70786903,1.966903687
1400-04-22,0.034214822,1.624073027,1.906713631
1400-04-23,-0.123048138,1.500465769,1.827572727
1400-04-26,-0.439135483,1.341033272,1.715522212
1400-04-27,0.641431813,1.327682337,1.679374261
1400-04-28,-0.646388827,1.324842825,1.684176996
1400-05-04,-0.914628927,1.32647061,1.675556504
1400-05-05,0.640233867,1.328494625,1.597530812
1400-05-06,-0.12126563,1.324661397,1.60888215
1400-05-09,-2.623496666,1.328130054,1.599466321
1400-05-10,-0.645084611,1.325266569,1.609784695
1400-05-11,0.173015299,1.330334237,1.596497551
1400-05-12,-1.298845744,1.331414736,1.591975134
1400-05-13,-2.185314456,1.370394841,1.57602694
1400-05-16,-0.122389558,1.366836675,1.576395192
1400-05-17,-0.714868125,1.336365483,1.571885057
1400-05-18,-1.076085993,1.341426676,1.559786707
1400-05-19,-1.427797331,1.336508324,1.536166012
1400-05-20,-2.097489841,1.338908823,1.521359455
1400-05-23,0.257885093,1.341622192,1.52284894
1400-05-24,-1.282912675,1.337567173,1.530557067
1400-05-31,-1.036344549,1.340291019,1.513369135
1400-06-01,-0.024733858,1.343355794,1.494826197
1400-06-02,-1.799424489,1.340085093,1.499288386
1400-06-03,-0.437030441,1.340619333,1.495421685
1400-06-06,-1.63495913,1.339472014,1.496872714
1400-06-07,0.149595072,1.343501813,1.491053816
1400-06-08,3.192450453,1.340442011,1.492093516
1400-06-09,1.842283295,1.516772559,1.612974672
1400-06-10,-1.622713895,1.576116255,1.665081097
1400-06-13,-1.334235474,1.581860309,1.640089014
1400-06-14,0.25072094,1.581866926,1.640146908
1400-06-15,-0.083988007,1.579161696,1.645126673
1400-06-16,1.007643757,1.581139003,1.641445596
1400-06-17,-0.19339685,1.591689035,1.656846584
1400-06-20,-0.291414802,1.5926456,1.643663295
1400-06-21,2.680460809,1.58871967,1.624107167
1400-06-22,0.99544591,1.830495543,1.687399883
1400-06-23,-1.462773588,1.845911806,1.697886742
1400-06-24,0.586231888,1.84471842,1.693724898
1400-06-27,2.585687712,1.842633051,1.687494932
1400-06-28,2.072485395,1.986597474,1.752254394
1400-06-29,-0.51218891,2.062568148,1.792174345
1400-06-30,2.592339523,2.054764592,1.782604749
1400-06-31,0.344538788,1.973812983,1.859188287
1400-07-03,-2.540041658,1.9750393,1.86265707
1400-07-04,-0.183627518,1.971658068,1.864255149
1400-07-06,-0.050179293,1.964602835,1.850474453
1400-07-07,-0.806095214,1.957571862,1.839626979
1400-07-10,-2.507755381,1.963245666,1.836783145
1400-07-11,-0.217229254,1.950364976,1.828783504
1400-07-12,-0.538441235,1.942080754,1.815988685
1400-07-14,-0.242973579,1.925324002,1.793318525
1400-07-17,1.505165393,1.924978956,1.789716456
1400-07-18,0.713259132,1.958471511,1.827855267
1400-07-19,-0.129181741,1.967791756,1.843721031
1400-07-20,2.698927169,1.942907873,1.820504207
1400-07-21,1.512555642,2.024199364,1.877550974
1400-07-24,-2.827807336,2.039639461,1.887738118
1400-07-25,0.094349367,2.042376279,1.908460809
1400-07-26,-0.056170729,2.037697999,1.903647653
1400-07-27,-0.871682369,2.000263286,1.875318341
1400-07-28,0.910641412,2.00469678,1.873954485
1400-08-01,2.011174863,2.011816736,1.891000539
1400-08-03,1.692405588,2.077831043,1.94376422
1400-08-04,-0.023022585,2.123368434,1.985116916
1400-08-05,-0.684465349,2.123109624,1.984077324
1400-08-08,1.320888779,2.101271059,1.956398602
1400-08-09,2.605369829,2.13275385,1.981270358
1400-08-10,-1.563784779,2.185271762,2.018494902
1400-08-11,-1.072307194,2.116326451,1.955004935
1400-08-12,-1.609299998,2.068003591,1.907017657
1400-08-15,-2.975491678,2.052988772,1.881850587
1400-08-16,0.679727603,2.050536781,1.90504456
1400-08-17,-0.243376742,2.061824844,1.920145694
1400-08-18,-0.922674989,2.054047739,1.906842146
1400-08-19,-0.606381401,2.048873894,1.905208769
1400-08-22,1.190424347,2.029823396,1.882480323
1400-08-23,-0.227034957,2.054149287,1.898725204
1400-08-24,1.834168387,2.04933231,1.901904108
1400-08-25,0.545366871,2.103724103,1.950558973
1400-08-26,-0.154849992,2.111089061,1.961912618
1400-08-29,1.953108505,2.097140974,1.94753351
1400-08-30,-0.248582729,2.150502688,1.984710031
1400-09-01,-1.445773716,2.146348948,1.977624555
1400-09-02,0.183605282,2.15265883,1.978667881
1400-09-03,0.746504271,2.154661513,1.980987941
1400-09-06,1.984388901,2.158703135,1.990421008
1400-09-07,-0.094437494,2.215734323,2.042461566
1400-09-08,0.297678335,2.215591952,2.043001951
1400-09-09,0.500547173,2.216032025,2.05068701
1400-09-10,1.264809605,2.209041248,2.06092861
1400-09-13,0.396734857,2.224361814,2.079769545
1400-09-14,-0.630091623,2.21552677,2.085648632
1400-09-15,0.063234573,2.218134547,2.084569752
1400-09-16,0.323657139,2.215141414,2.088661977
1400-09-17,-0.846419995,2.213891398,2.095770281
1400-09-20,0.367336017,2.215729142,2.095566282
1400-09-21,1.775878692,2.2059188,2.086559858
1400-09-22,1.928458004,2.249430064,2.121908876
1400-09-23,0.286829837,2.288953048,2.168076053
1400-09-24,-0.108197936,2.280074808,2.165584503
1400-09-27,-0.946422785,2.280265448,2.165221259
1400-09-28,1.067285635,2.278761116,2.147917863
1400-09-29,-0.76095008,2.283840701,2.168599841
1400-09-30,-1.283836647,2.272296622,2.165819449
1400-10-01,-3.037885062,2.290436254,2.163052258
1400-10-04,-1.929724245,2.290871668,2.189154028
1400-10-05,0.109529103,2.297205326,2.19474392
1400-10-06,-1.172781128,2.292820701,2.186948737
1400-10-07,0.028833392,2.297025798,2.187109915
1400-10-08,0.185863008,2.288871512,2.191945498
1400-10-11,1.33527972,2.283896462,2.185081299
1400-10-12,-0.019123811,2.304680137,2.210287358
1400-10-13,0.217183522,2.299032671,2.195862859
1400-10-14,0.965417457,2.292752585,2.202121405
1400-10-15,-0.019604359,2.303031217,2.215155863
1400-10-18,0.046801499,2.293040888,2.217408912
1400-10-19,1.899623847,2.27991056,2.209775344
1400-10-20,0.304550437,2.323583748,2.249800933
1400-10-21,-0.146049126,2.316580116,2.256438964
1400-10-22,0.032859137,2.309025591,2.257862119
1400-10-25,0.880391625,2.45685527,2.258319246
1400-10-26,0.893559133,2.298276218,2.261444745
1400-10-27,0.331061987,2.304966685,2.271137839
1400-10-28,2.36265987,2.467962555,2.274795885
1400-10-29,-0.268259788,2.347487607,2.328798701
1400-11-02,-0.187967008,2.349700486,2.327375861
1400-11-03,1.992585526,2.343858524,2.319973015
1400-11-04,1.750600307,2.566367795,2.360772788
1400-11-05,2.192884304,2.600865379,2.386707478
1400-11-06,-1.75951227,2.627603168,2.429346845
1400-11-09,-2.381332151,2.493068927,2.352465873
1400-11-10,-2.017042073,2.46768081,2.335289726
1400-11-11,-0.773223681,2.456570528,2.340950175
1400-11-12,-0.509652439,2.455280544,2.338086995
1400-11-13,0.00557179,2.477690567,2.333473469
1400-11-16,-0.249434745,2.470088545,2.334118249
1400-11-17,1.729131526,2.495582446,2.318623705
1400-11-18,0.593191499,2.49196298,2.351252828
1400-11-19,-0.517143714,2.475503557,2.359536688
1400-11-20,-0.240500452,2.39949381,2.293069559
1400-11-23,0.00766289,2.41727716,2.277582551
1400-11-24,0.630105021,2.399389198,2.27602838
1400-11-25,-0.572653586,2.398911067,2.27669952
1400-11-27,0.071153087,2.339287627,2.21200186
1400-11-30,0.017203448,2.327368404,2.168423846
1400-12-01,0.616948085,2.334679823,2.171172772
1400-12-02,-0.570032986,2.255133881,2.113914308
1400-12-03,-0.256126708,2.257929263,2.107400856
1400-12-04,-0.266922135,2.263620265,2.085039697
1400-12-07,0.423113573,2.263619951,2.084593739
1400-12-08,0.2793032,2.262763196,2.089691239
1400-12-09,-0.206268405,2.271364859,2.094816096
1400-12-11,0.058007317,2.279203518,2.071306839
1400-12-14,-1.363748321,2.274207745,2.073151497
1400-12-15,-1.817092096,2.269175346,2.077308887
1400-12-16,-1.523808167,2.248815279,2.086445755
1400-12-17,0.473041151,2.23859632,2.061680838
1400-12-18,-0.87409549,2.236621885,2.057743047
1400-12-21,1.146498475,2.224695118,2.056317236
1400-12-22,-0.183119724,2.122772838,2.002832595
1400-12-23,0.04490379,2.130300205,1.972425497
1400-12-24,-0.183106332,2.122961322,1.942504508
1400-12-25,-0.581231946,2.124418086,1.940281828
1400-12-28,-1.63940981,2.116600938,1.938066342
1401-01-06,-1.71204025,2.122800771,1.944782579
1401-01-07,-0.91310724,2.106547823,1.935700787
1401-01-08,-1.065393692,2.060322923,1.886000575
1401-01-09,0.310805279,2.047320795,1.846980987
1401-01-10,-1.254743558,2.071968226,1.850968705
1401-01-14,-2.066097603,2.064760083,1.853045226
1401-01-15,-0.465201212,1.835401552,1.836055504
1401-01-16,-0.178100034,1.736811609,1.757213336
1401-01-17,0.52184997,1.72859019,1.754896778
1401-01-20,0.342646031,1.724940987,1.765454724
1401-01-21,-1.046098721,1.677115592,1.767759934
1401-01-22,-0.364300855,1.935371864,1.729959901
1401-01-23,2.287973491,1.719857415,1.717026009
1401-01-24,-0.558757565,1.9774089,1.780547052
1401-01-27,-0.925163681,1.976959312,1.780114786
1401-01-28,-0.503877875,1.977152077,1.780612277
1401-01-29,-1.799503643,1.77729022,1.75536837
1401-01-30,-0.747153933,1.784958145,1.762905911
1401-01-31,0.05861189,1.735677213,1.715564556
1401-02-04,0.497426442,1.729035352,1.708238308
1401-02-05,-0.168242372,1.733356382,1.716788793
1401-02-06,-1.030919648,1.906295944,1.665912218
1401-02-07,0.094925214,1.904419867,1.664884977
1401-02-10,-0.066763855,1.906348176,1.665971148
1401-02-11,-0.067749857,1.899211382,1.663054823
1401-02-12,-0.409166241,1.65162257,1.650047001
1401-02-17,-0.919459946,1.820925324,1.594687228
1401-02-18,-0.593778216,1.591564751,1.591768799
1401-02-19,0.836862952,1.644715728,1.583573945
1401-02-20,0.036920021,1.654601197,1.590897899
1401-02-21,-1.605611952,1.567487957,1.564367943
1401-02-24,-0.888483219,1.619929486,1.559348681
1401-02-25,0.344679914,1.621186177,1.559262464
1401-02-26,-0.68555562,1.794778333,1.563510692
1401-02-27,-1.393440768,1.618136361,1.554172015
1401-02-28,0.690199122,1.787605689,1.556890008
1401-02-31,0.963321871,1.799531177,1.56340753
1401-03-01,-0.160409438,1.772158725,1.536491091
1401-03-02,1.593448679,1.70750458,1.481816919
1401-03-03,0.097760951,1.748155866,1.517310535
1401-03-04,-0.563976001,1.751523019,1.51984374
1401-03-07,0.71109942,1.750370581,1.520088887
1401-03-08,1.253137493,1.740136032,1.510772562
1401-03-09,-0.216393881,1.776795716,1.543057825
1401-03-10,-0.346145918,1.787651671,1.543449461
1401-03-11,0.04740183,1.728408398,1.502927261
1401-03-16,1.810741522,1.556005921,1.495228797
1401-03-17,-0.071142414,1.607607301,1.54081482
1401-03-18,-0.32355149,1.603390221,1.541763771
1401-03-21,0.132225887,1.600777634,1.538774379
1401-03-22,-0.924221106,1.599691879,1.538050846
